Series Name,Series Code,Country Name,Country Code,Year,Year Code,Value
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Guam,GUM,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Guam,GUM,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Guam,GUM,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Hong Kong SAR China,HKG,2009,YR2009,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Hong Kong SAR China,HKG,2010,YR2010,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Hong Kong SAR China,HKG,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Hong Kong SAR China,HKG,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Hong Kong SAR China,HKG,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Indonesia,IDN,2009,YR2009,49.00130655
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Indonesia,IDN,2010,YR2010,47.20577732
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Indonesia,IDN,2011,YR2011,47.39490062
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Indonesia,IDN,2012,YR2012,45.34816156
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Indonesia,IDN,2013,YR2013,45.81271436
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Japan,JPN,2009,YR2009,14.97705745
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Japan,JPN,2010,YR2010,14.43191033
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Japan,JPN,2011,YR2011,13.95622143
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Japan,JPN,2012,YR2012,14.32948468
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Japan,JPN,2013,YR2013,14.37835482
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Kiribati,KIR,2009,YR2009,0.11146203
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Kiribati,KIR,2010,YR2010,0.09278729
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Kiribati,KIR,2011,YR2011,0.09666368
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Kiribati,KIR,2012,YR2012,0.09852424
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Kiribati,KIR,2013,YR2013,0.09393631
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Dem. Rep.,PRK,2009,YR2009,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Dem. Rep.,PRK,2010,YR2010,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Dem. Rep.,PRK,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Dem. Rep.,PRK,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Dem. Rep.,PRK,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Rep.,KOR,2009,YR2009,34.3549076
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Rep.,KOR,2010,YR2010,34.04910243
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Rep.,KOR,2011,YR2011,35.4807628
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Rep.,KOR,2012,YR2012,35.85898405
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Korea Rep.,KOR,2013,YR2013,36.63749876
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Lao PDR,LAO,2009,YR2009,30.14167216
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Lao PDR,LAO,2010,YR2010,46.40255749
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Lao PDR,LAO,2011,YR2011,52.60242684
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Lao PDR,LAO,2012,YR2012,57.03173922
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Lao PDR,LAO,2013,YR2013,39.99030394
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Macao SAR China,MAC,2009,YR2009,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Macao SAR China,MAC,2010,YR2010,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Macao SAR China,MAC,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Macao SAR China,MAC,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Macao SAR China,MAC,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Malaysia,MYS,2009,YR2009,31.45464868
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Malaysia,MYS,2010,YR2010,32.79707574
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Malaysia,MYS,2011,YR2011,35.07536424
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Malaysia,MYS,2012,YR2012,34.91028156
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Malaysia,MYS,2013,YR2013,36.11272699
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Marshall Islands,MHL,2009,YR2009,11.68709772
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Marshall Islands,MHL,2010,YR2010,12.75746097
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Marshall Islands,MHL,2011,YR2011,12.76259687
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Marshall Islands,MHL,2012,YR2012,13.08672585
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Marshall Islands,MHL,2013,YR2013,12.36705579
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Micronesia Fed. Sts.,FSM,2009,YR2009,9.22781228
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Micronesia Fed. Sts.,FSM,2010,YR2010,8.64372474
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Micronesia Fed. Sts.,FSM,2011,YR2011,8.71909781
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Micronesia Fed. Sts.,FSM,2012,YR2012,9.33433655
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Micronesia Fed. Sts.,FSM,2013,YR2013,9.49314941
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Mongolia,MNG,2009,YR2009,36.86257494
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Mongolia,MNG,2010,YR2010,35.20070484
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Mongolia,MNG,2011,YR2011,34.20151635
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Mongolia,MNG,2012,YR2012,34.61847465
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Mongolia,MNG,2013,YR2013,37.01319007
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Myanmar,MMR,2009,YR2009,82.1588301
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Myanmar,MMR,2010,YR2010,76.60542965
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Myanmar,MMR,2011,YR2011,78.79180915
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Myanmar,MMR,2012,YR2012,71.31899802
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Myanmar,MMR,2013,YR2013,68.19597538
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Caledonia,NCL,2009,YR2009,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Caledonia,NCL,2010,YR2010,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Caledonia,NCL,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Caledonia,NCL,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Caledonia,NCL,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Zealand,NZL,2009,YR2009,10.62527028
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Zealand,NZL,2010,YR2010,10.5296345
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Zealand,NZL,2011,YR2011,10.93816035
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Zealand,NZL,2012,YR2012,10.71657198
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,New Zealand,NZL,2013,YR2013,10.67083422
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Northern Mariana Islands,MNP,2009,YR2009,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Northern Mariana Islands,MNP,2010,YR2010,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Northern Mariana Islands,MNP,2011,YR2011,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Northern Mariana Islands,MNP,2012,YR2012,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Northern Mariana Islands,MNP,2013,YR2013,..
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Palau,PLW,2009,YR2009,12.07569244
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Palau,PLW,2010,YR2010,11.09122922
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Palau,PLW,2011,YR2011,11.65325656
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Palau,PLW,2012,YR2012,10.5256123
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Palau,PLW,2013,YR2013,10.60957795
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Papua New Guinea,PNG,2009,YR2009,17.13869607
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Papua New Guinea,PNG,2010,YR2010,16.04340723
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Papua New Guinea,PNG,2011,YR2011,15.14925141
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Papua New Guinea,PNG,2012,YR2012,11.07764857
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Papua New Guinea,PNG,2013,YR2013,10.96718595
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Philippines,PHL,2009,YR2009,53.29900282
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Philippines,PHL,2010,YR2010,52.51282078
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Philippines,PHL,2011,YR2011,57.74220994
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Philippines,PHL,2012,YR2012,57.59309281
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Philippines,PHL,2013,YR2013,56.67290664
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Samoa,WSM,2009,YR2009,8.69069853
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Samoa,WSM,2010,YR2010,7.8926778
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Samoa,WSM,2011,YR2011,7.50536615
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Samoa,WSM,2012,YR2012,7.3747681
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Samoa,WSM,2013,YR2013,6.56773873
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Singapore,SGP,2009,YR2009,60.70572637
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Singapore,SGP,2010,YR2010,61.40502431
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Singapore,SGP,2011,YR2011,61.68609097
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Singapore,SGP,2012,YR2012,60.09880152
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Singapore,SGP,2013,YR2013,56.78985888
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Solomon Islands,SLB,2009,YR2009,3.07665963
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Solomon Islands,SLB,2010,YR2010,3.15599736
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Solomon Islands,SLB,2011,YR2011,2.83191083
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Solomon Islands,SLB,2012,YR2012,3.16940734
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Solomon Islands,SLB,2013,YR2013,3.41590836
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Thailand,THA,2009,YR2009,15.36930657
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Thailand,THA,2010,YR2010,14.19088495
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Thailand,THA,2011,YR2011,12.43416644
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Thailand,THA,2012,YR2012,11.63221419
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Thailand,THA,2013,YR2013,11.26792394
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Timor-Leste,TMP,2009,YR2009,3.59745302
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Timor-Leste,TMP,2010,YR2010,4.57216917
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Timor-Leste,TMP,2011,YR2011,7.82071221
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Timor-Leste,TMP,2012,YR2012,6.18156874
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Timor-Leste,TMP,2013,YR2013,8.21499947
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tonga,TON,2009,YR2009,14.07051671
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tonga,TON,2010,YR2010,13.35711704
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tonga,TON,2011,YR2011,14.24486393
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tonga,TON,2012,YR2012,13.12168226
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tonga,TON,2013,YR2013,12.36709535
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tuvalu,TUV,2009,YR2009,0.11719898
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tuvalu,TUV,2010,YR2010,0.07855477
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tuvalu,TUV,2011,YR2011,0.07731099
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tuvalu,TUV,2012,YR2012,0.10229581
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Tuvalu,TUV,2013,YR2013,0.07756964
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vanuatu,VUT,2009,YR2009,7.24236665
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vanuatu,VUT,2010,YR2010,5.97446935
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vanuatu,VUT,2011,YR2011,7.19908047
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vanuatu,VUT,2012,YR2012,7.60641747
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vanuatu,VUT,2013,YR2013,7.17470694
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vietnam,VNM,2009,YR2009,50.77876161
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vietnam,VNM,2010,YR2010,44.83671763
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vietnam,VNM,2011,YR2011,45.57509654
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vietnam,VNM,2012,YR2012,48.83380382
Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,Vietnam,VNM,2013,YR2013,49.40927494
Population total,SP.POP.TOTL,American Samoa,ASM,2009,YR2009,56226
Population total,SP.POP.TOTL,American Samoa,ASM,2010,YR2010,55636
Population total,SP.POP.TOTL,American Samoa,ASM,2011,YR2011,55316
Population total,SP.POP.TOTL,American Samoa,ASM,2012,YR2012,55227
Population total,SP.POP.TOTL,American Samoa,ASM,2013,YR2013,55302
Population total,SP.POP.TOTL,Australia,AUS,2009,YR2009,21691700
Population total,SP.POP.TOTL,Australia,AUS,2010,YR2010,22031750
