X1,X2,V3
74,92,-14439
74,93,-14994
74,94,-15555
74,95,-16122
74,96,-16695
74,97,-17274
74,98,-17859
74,99,-18450
74,100,-19047
75,1,11248
75,2,11239
75,3,11224
75,4,11203
75,5,11176
75,6,11143
75,7,11104
75,8,11059
75,9,11008
75,10,10951
75,11,10888
75,12,10819
75,13,10744
75,14,10663
75,15,10576
75,16,10483
75,17,10384
75,18,10279
75,19,10168
75,20,10051
75,21,9928
75,22,9799
75,23,9664
75,24,9523
75,25,9376
75,26,9223
75,27,9064
75,28,8899
75,29,8728
75,30,8551
75,31,8368
75,32,8179
75,33,7984
75,34,7783
75,35,7576
75,36,7363
75,37,7144
75,38,6919
75,39,6688
75,40,6451
75,41,6208
75,42,5959
75,43,5704
75,44,5443
75,45,5176
75,46,4903
75,47,4624
75,48,4339
75,49,4048
75,50,3751
75,51,3448
75,52,3139
75,53,2824
75,54,2503
75,55,2176
75,56,1843
75,57,1504
75,58,1159
75,59,808
75,60,451
75,61,88
75,62,-281
75,63,-656
75,64,-1037
75,65,-1424
75,66,-1817
75,67,-2216
75,68,-2621
75,69,-3032
75,70,-3449
75,71,-3872
75,72,-4301
75,73,-4736
75,74,-5177
75,75,-5624
75,76,-6077
75,77,-6536
75,78,-7001
75,79,-7472
75,80,-7949
75,81,-8432
75,82,-8921
75,83,-9416
75,84,-9917
75,85,-10424
75,86,-10937
75,87,-11456
75,88,-11981
75,89,-12512
75,90,-13049
75,91,-13592
75,92,-14141
75,93,-14696
75,94,-15257
75,95,-15824
75,96,-16397
75,97,-16976
75,98,-17561
75,99,-18152
75,100,-18749
76,1,11550
76,2,11541
76,3,11526
76,4,11505
76,5,11478
76,6,11445
76,7,11406
76,8,11361
76,9,11310
76,10,11253
76,11,11190
76,12,11121
76,13,11046
76,14,10965
76,15,10878
76,16,10785
76,17,10686
76,18,10581
76,19,10470
76,20,10353
76,21,10230
76,22,10101
76,23,9966
76,24,9825
76,25,9678
76,26,9525
76,27,9366
76,28,9201
76,29,9030
76,30,8853
76,31,8670
76,32,8481
76,33,8286
76,34,8085
76,35,7878
76,36,7665
76,37,7446
76,38,7221
76,39,6990
76,40,6753
76,41,6510
76,42,6261
76,43,6006
76,44,5745
76,45,5478
76,46,5205
76,47,4926
76,48,4641
76,49,4350
76,50,4053
76,51,3750
76,52,3441
76,53,3126
76,54,2805
76,55,2478
76,56,2145
76,57,1806
76,58,1461
76,59,1110
76,60,753
76,61,390
76,62,21
76,63,-354
76,64,-735
76,65,-1122
76,66,-1515
76,67,-1914
76,68,-2319
76,69,-2730
76,70,-3147
76,71,-3570
76,72,-3999
76,73,-4434
76,74,-4875
76,75,-5322
76,76,-5775
76,77,-6234
76,78,-6699
76,79,-7170
76,80,-7647
76,81,-8130
76,82,-8619
76,83,-9114
76,84,-9615
76,85,-10122
76,86,-10635
76,87,-11154
76,88,-11679
76,89,-12210
76,90,-12747
76,91,-13290
76,92,-13839
76,93,-14394
76,94,-14955
76,95,-15522
76,96,-16095
76,97,-16674
76,98,-17259
76,99,-17850
76,100,-18447
77,1,11856
77,2,11847
77,3,11832
77,4,11811
77,5,11784
77,6,11751
77,7,11712
77,8,11667
77,9,11616
77,10,11559
77,11,11496
77,12,11427
77,13,11352
77,14,11271
77,15,11184
77,16,11091
77,17,10992
77,18,10887
77,19,10776
77,20,10659
77,21,10536
77,22,10407
77,23,10272
77,24,10131
77,25,9984
77,26,9831
77,27,9672
77,28,9507
77,29,9336
77,30,9159
77,31,8976
77,32,8787
77,33,8592
77,34,8391
77,35,8184
77,36,7971
77,37,7752
77,38,7527
77,39,7296
77,40,7059
77,41,6816
77,42,6567
77,43,6312
77,44,6051
77,45,5784
77,46,5511
77,47,5232
77,48,4947
77,49,4656
77,50,4359
77,51,4056
77,52,3747
77,53,3432
77,54,3111
77,55,2784
77,56,2451
77,57,2112
77,58,1767
77,59,1416
77,60,1059
77,61,696
77,62,327
77,63,-48
77,64,-429
77,65,-816
77,66,-1209
77,67,-1608
77,68,-2013
77,69,-2424
77,70,-2841
77,71,-3264
77,72,-3693
77,73,-4128
77,74,-4569
77,75,-5016
77,76,-5469
77,77,-5928
77,78,-6393
77,79,-6864
77,80,-7341
77,81,-7824
77,82,-8313
77,83,-8808
77,84,-9309
77,85,-9816
77,86,-10329
77,87,-10848
77,88,-11373
77,89,-11904
77,90,-12441
77,91,-12984
77,92,-13533
77,93,-14088
77,94,-14649
77,95,-15216
77,96,-15789
77,97,-16368
77,98,-16953
77,99,-17544
77,100,-18141
78,1,12166
78,2,12157
78,3,12142
78,4,12121
78,5,12094
78,6,12061
78,7,12022
78,8,11977
78,9,11926
78,10,11869
78,11,11806
78,12,11737
78,13,11662
78,14,11581
78,15,11494
78,16,11401
78,17,11302
78,18,11197
78,19,11086
78,20,10969
78,21,10846
78,22,10717
78,23,10582
78,24,10441
78,25,10294
78,26,10141
78,27,9982
78,28,9817
78,29,9646
78,30,9469
78,31,9286
78,32,9097
78,33,8902
78,34,8701
78,35,8494
78,36,8281
78,37,8062
78,38,7837
78,39,7606
78,40,7369
78,41,7126
78,42,6877
78,43,6622
78,44,6361
78,45,6094
78,46,5821
78,47,5542
78,48,5257
78,49,4966
78,50,4669
78,51,4366
78,52,4057
78,53,3742
78,54,3421
78,55,3094
78,56,2761
78,57,2422
78,58,2077
78,59,1726
78,60,1369
78,61,1006
78,62,637
78,63,262
78,64,-119
78,65,-506
78,66,-899
78,67,-1298
78,68,-1703
78,69,-2114
78,70,-2531
78,71,-2954
78,72,-3383
78,73,-3818
78,74,-4259
78,75,-4706
78,76,-5159
78,77,-5618
78,78,-6083
78,79,-6554
78,80,-7031
78,81,-7514
78,82,-8003
78,83,-8498
78,84,-8999
78,85,-9506
78,86,-10019
78,87,-10538
78,88,-11063
78,89,-11594
78,90,-12131
78,91,-12674
78,92,-13223
78,93,-13778
78,94,-14339
78,95,-14906
78,96,-15479
78,97,-16058
78,98,-16643
78,99,-17234
78,100,-17831
79,1,12480
79,2,12471
79,3,12456
79,4,12435
79,5,12408
79,6,12375
79,7,12336
79,8,12291
79,9,12240
79,10,12183
79,11,12120
79,12,12051
79,13,11976
79,14,11895
79,15,11808
79,16,11715
79,17,11616
79,18,11511
79,19,11400
79,20,11283
79,21,11160
79,22,11031
79,23,10896
79,24,10755
79,25,10608
79,26,10455
79,27,10296
79,28,10131
79,29,9960
79,30,9783
79,31,9600
79,32,9411
79,33,9216
79,34,9015
79,35,8808
79,36,8595
79,37,8376
79,38,8151
79,39,7920
79,40,7683
79,41,7440
79,42,7191
79,43,6936
79,44,6675
79,45,6408
79,46,6135
79,47,5856
79,48,5571
79,49,5280
79,50,4983
79,51,4680
79,52,4371
79,53,4056
79,54,3735
79,55,3408
79,56,3075
79,57,2736
79,58,2391
79,59,2040
79,60,1683
79,61,1320
79,62,951
79,63,576
79,64,195
79,65,-192
79,66,-585
79,67,-984
79,68,-1389
79,69,-1800
79,70,-2217
79,71,-2640
79,72,-3069
79,73,-3504
79,74,-3945
79,75,-4392
79,76,-4845
79,77,-5304
79,78,-5769
79,79,-6240
79,80,-6717
79,81,-7200
79,82,-7689
79,83,-8184
79,84,-8685
79,85,-9192
79,86,-9705
79,87,-10224
79,88,-10749
79,89,-11280
79,90,-11817
79,91,-12360
79,92,-12909
79,93,-13464
79,94,-14025
79,95,-14592
79,96,-15165
79,97,-15744
79,98,-16329
79,99,-16920
79,100,-17517
80,1,12798
80,2,12789
80,3,12774
80,4,12753
80,5,12726
80,6,12693
80,7,12654
80,8,12609
80,9,12558
80,10,12501
80,11,12438
80,12,12369
80,13,12294
80,14,12213
80,15,12126
80,16,12033
80,17,11934
80,18,11829
80,19,11718
80,20,11601
80,21,11478
80,22,11349
80,23,11214
80,24,11073
80,25,10926
80,26,10773
80,27,10614
80,28,10449
80,29,10278
80,30,10101
80,31,9918
80,32,9729
80,33,9534
80,34,9333
80,35,9126
80,36,8913
80,37,8694
80,38,8469
80,39,8238
80,40,8001
80,41,7758
80,42,7509
80,43,7254
80,44,6993
80,45,6726
80,46,6453
80,47,6174
80,48,5889
80,49,5598
80,50,5301
80,51,4998
80,52,4689
80,53,4374
80,54,4053
80,55,3726
80,56,3393
80,57,3054
80,58,2709
80,59,2358
80,60,2001
80,61,1638
80,62,1269
80,63,894
80,64,513
80,65,126
80,66,-267
80,67,-666
80,68,-1071
80,69,-1482
80,70,-1899
80,71,-2322
80,72,-2751
80,73,-3186
80,74,-3627
80,75,-4074
80,76,-4527
80,77,-4986
80,78,-5451
80,79,-5922
80,80,-6399
80,81,-6882
80,82,-7371
80,83,-7866
80,84,-8367
80,85,-8874
80,86,-9387
80,87,-9906
80,88,-10431
80,89,-10962
80,90,-11499
80,91,-12042
80,92,-12591
80,93,-13146
80,94,-13707
80,95,-14274
80,96,-14847
80,97,-15426
80,98,-16011
80,99,-16602
80,100,-17199
81,1,13120
81,2,13111
81,3,13096
81,4,13075
81,5,13048
81,6,13015
81,7,12976
81,8,12931
81,9,12880
81,10,12823
81,11,12760
81,12,12691
81,13,12616
81,14,12535
81,15,12448
81,16,12355
81,17,12256
81,18,12151
81,19,12040
81,20,11923
81,21,11800
81,22,11671
81,23,11536
81,24,11395
81,25,11248
81,26,11095
81,27,10936
81,28,10771
81,29,10600
81,30,10423
81,31,10240
81,32,10051
81,33,9856
81,34,9655
81,35,9448
81,36,9235
81,37,9016
81,38,8791
81,39,8560
81,40,8323
81,41,8080
81,42,7831
81,43,7576
81,44,7315
81,45,7048
81,46,6775
81,47,6496
81,48,6211
81,49,5920
81,50,5623
81,51,5320
81,52,5011
81,53,4696
81,54,4375
81,55,4048
81,56,3715
81,57,3376
81,58,3031
81,59,2680
81,60,2323
81,61,1960
81,62,1591
81,63,1216
81,64,835
81,65,448
81,66,55
81,67,-344
81,68,-749
81,69,-1160
81,70,-1577
81,71,-2000
81,72,-2429
81,73,-2864
81,74,-3305
81,75,-3752
81,76,-4205
81,77,-4664
81,78,-5129
81,79,-5600
81,80,-6077
81,81,-6560
81,82,-7049
81,83,-7544
81,84,-8045
81,85,-8552
81,86,-9065
81,87,-9584
81,88,-10109
81,89,-10640
81,90,-11177
81,91,-11720
81,92,-12269
81,93,-12824
81,94,-13385
81,95,-13952
81,96,-14525
81,97,-15104
81,98,-15689
81,99,-16280
81,100,-16877
82,1,13446
82,2,13437
82,3,13422
82,4,13401
82,5,13374
82,6,13341
82,7,13302
82,8,13257
82,9,13206
82,10,13149
82,11,13086
82,12,13017
82,13,12942
82,14,12861
82,15,12774
82,16,12681
82,17,12582
82,18,12477
82,19,12366
82,20,12249
82,21,12126
82,22,11997
82,23,11862
82,24,11721
82,25,11574
82,26,11421
82,27,11262
82,28,11097
82,29,10926
82,30,10749
82,31,10566
82,32,10377
82,33,10182
82,34,9981
82,35,9774
82,36,9561
82,37,9342
82,38,9117
82,39,8886
82,40,8649
82,41,8406
82,42,8157
82,43,7902
82,44,7641
82,45,7374
82,46,7101
82,47,6822
82,48,6537
82,49,6246
82,50,5949
82,51,5646
82,52,5337
82,53,5022
82,54,4701
82,55,4374
82,56,4041
82,57,3702
82,58,3357
82,59,3006
82,60,2649
82,61,2286
82,62,1917
82,63,1542
82,64,1161
82,65,774
82,66,381
82,67,-18
82,68,-423
82,69,-834
82,70,-1251
82,71,-1674
82,72,-2103
82,73,-2538
82,74,-2979
82,75,-3426
82,76,-3879
82,77,-4338
82,78,-4803
82,79,-5274
82,80,-5751
82,81,-6234
82,82,-6723
82,83,-7218
82,84,-7719
82,85,-8226
82,86,-8739
82,87,-9258
82,88,-9783
82,89,-10314
82,90,-10851
82,91,-11394
82,92,-11943
82,93,-12498
82,94,-13059
82,95,-13626
82,96,-14199
82,97,-14778
82,98,-15363
82,99,-15954
82,100,-16551
83,1,13776
83,2,13767
83,3,13752
83,4,13731
83,5,13704
83,6,13671
83,7,13632
83,8,13587
83,9,13536
83,10,13479
83,11,13416
83,12,13347
83,13,13272
83,14,13191
83,15,13104
83,16,13011
83,17,12912
83,18,12807
83,19,12696
83,20,12579
83,21,12456
83,22,12327
83,23,12192
83,24,12051
83,25,11904
83,26,11751
83,27,11592
83,28,11427
83,29,11256
83,30,11079
83,31,10896
83,32,10707
83,33,10512
83,34,10311
83,35,10104
83,36,9891
83,37,9672
83,38,9447
83,39,9216
83,40,8979
83,41,8736
83,42,8487
83,43,8232
83,44,7971
83,45,7704
83,46,7431
83,47,7152
83,48,6867
83,49,6576
83,50,6279
83,51,5976
83,52,5667
83,53,5352
83,54,5031
83,55,4704
83,56,4371
83,57,4032
83,58,3687
83,59,3336
83,60,2979
83,61,2616
83,62,2247
83,63,1872
83,64,1491
83,65,1104
83,66,711
83,67,312
83,68,-93
83,69,-504
83,70,-921
83,71,-1344
83,72,-1773
83,73,-2208
83,74,-2649
83,75,-3096
83,76,-3549
83,77,-4008
83,78,-4473
83,79,-4944
83,80,-5421
83,81,-5904
83,82,-6393
83,83,-6888
83,84,-7389
83,85,-7896
83,86,-8409
83,87,-8928
83,88,-9453
83,89,-9984
83,90,-10521
83,91,-11064
83,92,-11613
83,93,-12168
83,94,-12729
83,95,-13296
83,96,-13869
83,97,-14448
83,98,-15033
83,99,-15624
83,100,-16221
84,1,14110
84,2,14101
84,3,14086
84,4,14065
84,5,14038
84,6,14005
84,7,13966
84,8,13921
84,9,13870
84,10,13813
84,11,13750
84,12,13681
84,13,13606
84,14,13525
84,15,13438
84,16,13345
84,17,13246
84,18,13141
84,19,13030
84,20,12913
84,21,12790
84,22,12661
84,23,12526
84,24,12385
84,25,12238
84,26,12085
84,27,11926
84,28,11761
84,29,11590
84,30,11413
84,31,11230
84,32,11041
84,33,10846
84,34,10645
84,35,10438
84,36,10225
84,37,10006
84,38,9781
84,39,9550
84,40,9313
84,41,9070
84,42,8821
84,43,8566
84,44,8305
84,45,8038
84,46,7765
84,47,7486
84,48,7201
84,49,6910
84,50,6613
84,51,6310
84,52,6001
84,53,5686
84,54,5365
84,55,5038
84,56,4705
84,57,4366
84,58,4021
84,59,3670
84,60,3313
84,61,2950
84,62,2581
84,63,2206
84,64,1825
84,65,1438
84,66,1045
84,67,646
84,68,241
84,69,-170
84,70,-587
84,71,-1010
84,72,-1439
84,73,-1874
84,74,-2315
84,75,-2762
84,76,-3215
84,77,-3674
84,78,-4139
84,79,-4610
84,80,-5087
84,81,-5570
84,82,-6059
84,83,-6554
84,84,-7055
84,85,-7562
84,86,-8075
84,87,-8594
84,88,-9119
84,89,-9650
84,90,-10187
84,91,-10730
84,92,-11279
84,93,-11834
84,94,-12395
84,95,-12962
84,96,-13535
84,97,-14114
84,98,-14699
84,99,-15290
84,100,-15887
85,1,14448
85,2,14439
85,3,14424
85,4,14403
85,5,14376
85,6,14343
85,7,14304
85,8,14259
85,9,14208
85,10,14151
85,11,14088
85,12,14019
85,13,13944
85,14,13863
85,15,13776
85,16,13683
85,17,13584
85,18,13479
85,19,13368
85,20,13251
85,21,13128
85,22,12999
85,23,12864
85,24,12723
85,25,12576
85,26,12423
85,27,12264
85,28,12099
85,29,11928
85,30,11751
85,31,11568
85,32,11379
85,33,11184
85,34,10983
85,35,10776
85,36,10563
85,37,10344
85,38,10119
85,39,9888
85,40,9651
85,41,9408
85,42,9159
85,43,8904
85,44,8643
85,45,8376
85,46,8103
85,47,7824
85,48,7539
85,49,7248
85,50,6951
85,51,6648
85,52,6339
85,53,6024
85,54,5703
85,55,5376
85,56,5043
85,57,4704
85,58,4359
85,59,4008
85,60,3651
85,61,3288
85,62,2919
85,63,2544
85,64,2163
85,65,1776
85,66,1383
85,67,984
85,68,579
85,69,168
85,70,-249
85,71,-672
85,72,-1101
85,73,-1536
85,74,-1977
85,75,-2424
85,76,-2877
85,77,-3336
85,78,-3801
85,79,-4272
85,80,-4749
85,81,-5232
85,82,-5721
85,83,-6216
85,84,-6717
85,85,-7224
85,86,-7737
85,87,-8256
85,88,-8781
85,89,-9312
85,90,-9849
85,91,-10392
85,92,-10941
85,93,-11496
85,94,-12057
85,95,-12624
85,96,-13197
85,97,-13776
85,98,-14361
85,99,-14952
85,100,-15549
86,1,14790
86,2,14781
86,3,14766
86,4,14745
86,5,14718
86,6,14685
86,7,14646
86,8,14601
86,9,14550
86,10,14493
86,11,14430
86,12,14361
86,13,14286
86,14,14205
86,15,14118
86,16,14025
86,17,13926
86,18,13821
86,19,13710
86,20,13593
86,21,13470
86,22,13341
86,23,13206
86,24,13065
86,25,12918
86,26,12765
86,27,12606
86,28,12441
86,29,12270
86,30,12093
86,31,11910
86,32,11721
86,33,11526
86,34,11325
86,35,11118
86,36,10905
86,37,10686
86,38,10461
86,39,10230
86,40,9993
86,41,9750
86,42,9501
86,43,9246
86,44,8985
86,45,8718
86,46,8445
86,47,8166
86,48,7881
86,49,7590
86,50,7293
86,51,6990
86,52,6681
86,53,6366
86,54,6045
86,55,5718
86,56,5385
86,57,5046
86,58,4701
86,59,4350
86,60,3993
86,61,3630
86,62,3261
86,63,2886
86,64,2505
86,65,2118
86,66,1725
86,67,1326
86,68,921
86,69,510
86,70,93
86,71,-330
86,72,-759
86,73,-1194
86,74,-1635
86,75,-2082
86,76,-2535
86,77,-2994
86,78,-3459
86,79,-3930
86,80,-4407
86,81,-4890
86,82,-5379
86,83,-5874
86,84,-6375
86,85,-6882
86,86,-7395
86,87,-7914
86,88,-8439
86,89,-8970
86,90,-9507
86,91,-10050
86,92,-10599
86,93,-11154
86,94,-11715
86,95,-12282
86,96,-12855
86,97,-13434
86,98,-14019
86,99,-14610
86,100,-15207
87,1,15136
87,2,15127
87,3,15112
87,4,15091
87,5,15064
87,6,15031
87,7,14992
87,8,14947
87,9,14896
87,10,14839
87,11,14776
87,12,14707
87,13,14632
87,14,14551
87,15,14464
87,16,14371
87,17,14272
87,18,14167
87,19,14056
87,20,13939
87,21,13816
87,22,13687
87,23,13552
87,24,13411
87,25,13264
87,26,13111
87,27,12952
87,28,12787
87,29,12616
87,30,12439
87,31,12256
87,32,12067
87,33,11872
87,34,11671
87,35,11464
87,36,11251
87,37,11032
87,38,10807
87,39,10576
87,40,10339
87,41,10096
87,42,9847
87,43,9592
87,44,9331
87,45,9064
87,46,8791
87,47,8512
87,48,8227
87,49,7936
87,50,7639
87,51,7336
87,52,7027
87,53,6712
87,54,6391
87,55,6064
87,56,5731
87,57,5392
87,58,5047
87,59,4696
87,60,4339
87,61,3976
87,62,3607
87,63,3232
87,64,2851
87,65,2464
87,66,2071
87,67,1672
87,68,1267
87,69,856
87,70,439
87,71,16
87,72,-413
87,73,-848
87,74,-1289
87,75,-1736
87,76,-2189
87,77,-2648
87,78,-3113
87,79,-3584
87,80,-4061
87,81,-4544
87,82,-5033
87,83,-5528
87,84,-6029
87,85,-6536
87,86,-7049
87,87,-7568
87,88,-8093
87,89,-8624
87,90,-9161
87,91,-9704
87,92,-10253
87,93,-10808
87,94,-11369
87,95,-11936
87,96,-12509
87,97,-13088
87,98,-13673
87,99,-14264
87,100,-14861
88,1,15486
88,2,15477
88,3,15462
88,4,15441
88,5,15414
88,6,15381
88,7,15342
88,8,15297
88,9,15246
88,10,15189
88,11,15126
88,12,15057
88,13,14982
88,14,14901
88,15,14814
88,16,14721
88,17,14622
88,18,14517
88,19,14406
88,20,14289
88,21,14166
88,22,14037
88,23,13902
88,24,13761
88,25,13614
88,26,13461
88,27,13302
88,28,13137
88,29,12966
88,30,12789
88,31,12606
88,32,12417
88,33,12222
88,34,12021
88,35,11814
88,36,11601
88,37,11382
88,38,11157
88,39,10926
88,40,10689
88,41,10446
88,42,10197
88,43,9942
88,44,9681
88,45,9414
88,46,9141
88,47,8862
88,48,8577
88,49,8286
88,50,7989
88,51,7686
88,52,7377
88,53,7062
88,54,6741
88,55,6414
88,56,6081
88,57,5742
88,58,5397
88,59,5046
88,60,4689
88,61,4326
88,62,3957
88,63,3582
88,64,3201
88,65,2814
88,66,2421
88,67,2022
88,68,1617
88,69,1206
88,70,789
88,71,366
88,72,-63
88,73,-498
88,74,-939
88,75,-1386
88,76,-1839
88,77,-2298
88,78,-2763
88,79,-3234
88,80,-3711
88,81,-4194
88,82,-4683
88,83,-5178
88,84,-5679
88,85,-6186
88,86,-6699
88,87,-7218
88,88,-7743
88,89,-8274
88,90,-8811
88,91,-9354
88,92,-9903
88,93,-10458
88,94,-11019
88,95,-11586
88,96,-12159
88,97,-12738
88,98,-13323
88,99,-13914
88,100,-14511
89,1,15840
89,2,15831
89,3,15816
89,4,15795
89,5,15768
89,6,15735
89,7,15696
89,8,15651
89,9,15600
89,10,15543
89,11,15480
89,12,15411
89,13,15336
89,14,15255
89,15,15168
89,16,15075
89,17,14976
89,18,14871
89,19,14760
89,20,14643
89,21,14520
89,22,14391
89,23,14256
89,24,14115
89,25,13968
89,26,13815
89,27,13656
89,28,13491
89,29,13320
89,30,13143
89,31,12960
89,32,12771
89,33,12576
89,34,12375
89,35,12168
89,36,11955
89,37,11736
89,38,11511
89,39,11280
89,40,11043
89,41,10800
89,42,10551
89,43,10296
89,44,10035
89,45,9768
89,46,9495
89,47,9216
89,48,8931
89,49,8640
89,50,8343
89,51,8040
89,52,7731
89,53,7416
89,54,7095
89,55,6768
89,56,6435
89,57,6096
89,58,5751
89,59,5400
89,60,5043
89,61,4680
89,62,4311
89,63,3936
89,64,3555
89,65,3168
89,66,2775
89,67,2376
89,68,1971
89,69,1560
89,70,1143
89,71,720
89,72,291
89,73,-144
89,74,-585
89,75,-1032
89,76,-1485
89,77,-1944
89,78,-2409
89,79,-2880
89,80,-3357
89,81,-3840
89,82,-4329
89,83,-4824
89,84,-5325
89,85,-5832
89,86,-6345
89,87,-6864
89,88,-7389
89,89,-7920
89,90,-8457
89,91,-9000
89,92,-9549
89,93,-10104
89,94,-10665
89,95,-11232
89,96,-11805
89,97,-12384
89,98,-12969
89,99,-13560
89,100,-14157
90,1,16198
90,2,16189
90,3,16174
90,4,16153
90,5,16126
90,6,16093
90,7,16054
90,8,16009
90,9,15958
90,10,15901
90,11,15838
90,12,15769
90,13,15694
90,14,15613
90,15,15526
90,16,15433
90,17,15334
90,18,15229
90,19,15118
90,20,15001
90,21,14878
90,22,14749
90,23,14614
90,24,14473
90,25,14326
90,26,14173
90,27,14014
90,28,13849
90,29,13678
90,30,13501
90,31,13318
90,32,13129
90,33,12934
90,34,12733
90,35,12526
90,36,12313
90,37,12094
90,38,11869
90,39,11638
90,40,11401
90,41,11158
90,42,10909
90,43,10654
90,44,10393
90,45,10126
90,46,9853
90,47,9574
90,48,9289
90,49,8998
90,50,8701
90,51,8398
90,52,8089
90,53,7774
90,54,7453
90,55,7126
90,56,6793
90,57,6454
90,58,6109
90,59,5758
90,60,5401
90,61,5038
90,62,4669
90,63,4294
90,64,3913
90,65,3526
90,66,3133
90,67,2734
90,68,2329
90,69,1918
90,70,1501
90,71,1078
90,72,649
90,73,214
90,74,-227
90,75,-674
90,76,-1127
90,77,-1586
90,78,-2051
90,79,-2522
90,80,-2999
90,81,-3482
90,82,-3971
90,83,-4466
90,84,-4967
90,85,-5474
90,86,-5987
90,87,-6506
90,88,-7031
90,89,-7562
90,90,-8099
90,91,-8642
90,92,-9191
90,93,-9746
90,94,-10307
90,95,-10874
90,96,-11447
90,97,-12026
90,98,-12611
90,99,-13202
90,100,-13799
91,1,16560
91,2,16551
91,3,16536
91,4,16515
91,5,16488
91,6,16455
91,7,16416
91,8,16371
91,9,16320
91,10,16263
91,11,16200
91,12,16131
91,13,16056
91,14,15975
91,15,15888
91,16,15795
91,17,15696
91,18,15591
91,19,15480
91,20,15363
91,21,15240
91,22,15111
91,23,14976
91,24,14835
91,25,14688
91,26,14535
91,27,14376
91,28,14211
91,29,14040
91,30,13863
91,31,13680
91,32,13491
91,33,13296
91,34,13095
91,35,12888
91,36,12675
91,37,12456
91,38,12231
91,39,12000
91,40,11763
91,41,11520
91,42,11271
91,43,11016
91,44,10755
91,45,10488
91,46,10215
91,47,9936
91,48,9651
91,49,9360
91,50,9063
91,51,8760
91,52,8451
91,53,8136
91,54,7815
91,55,7488
91,56,7155
91,57,6816
91,58,6471
91,59,6120
91,60,5763
91,61,5400
91,62,5031
91,63,4656
91,64,4275
91,65,3888
91,66,3495
91,67,3096
91,68,2691
91,69,2280
91,70,1863
91,71,1440
91,72,1011
91,73,576
91,74,135
91,75,-312
91,76,-765
91,77,-1224
91,78,-1689
91,79,-2160
91,80,-2637
91,81,-3120
91,82,-3609
91,83,-4104
91,84,-4605
91,85,-5112
91,86,-5625
91,87,-6144
91,88,-6669
91,89,-7200
91,90,-7737
91,91,-8280
91,92,-8829
91,93,-9384
91,94,-9945
91,95,-10512
91,96,-11085
91,97,-11664
91,98,-12249
91,99,-12840
91,100,-13437
92,1,16926
92,2,16917
92,3,16902
92,4,16881
92,5,16854
92,6,16821
92,7,16782
92,8,16737
92,9,16686
92,10,16629
92,11,16566
92,12,16497
92,13,16422
92,14,16341
92,15,16254
92,16,16161
92,17,16062
92,18,15957
92,19,15846
92,20,15729
92,21,15606
92,22,15477
92,23,15342
92,24,15201
92,25,15054
92,26,14901
92,27,14742
92,28,14577
92,29,14406
92,30,14229
92,31,14046
92,32,13857
92,33,13662
92,34,13461
92,35,13254
92,36,13041
92,37,12822
92,38,12597
92,39,12366
92,40,12129
92,41,11886
92,42,11637
92,43,11382
92,44,11121
92,45,10854
92,46,10581
92,47,10302
92,48,10017
92,49,9726
92,50,9429
92,51,9126
92,52,8817
92,53,8502
92,54,8181
92,55,7854
92,56,7521
92,57,7182
92,58,6837
92,59,6486
92,60,6129
92,61,5766
92,62,5397
92,63,5022
92,64,4641
92,65,4254
92,66,3861
92,67,3462
92,68,3057
92,69,2646
92,70,2229
92,71,1806
92,72,1377
92,73,942
92,74,501
92,75,54
92,76,-399
92,77,-858
92,78,-1323
92,79,-1794
92,80,-2271
92,81,-2754
92,82,-3243
92,83,-3738
92,84,-4239
92,85,-4746
92,86,-5259
92,87,-5778
92,88,-6303
92,89,-6834
92,90,-7371
92,91,-7914
92,92,-8463
92,93,-9018
92,94,-9579
92,95,-10146
92,96,-10719
92,97,-11298
92,98,-11883
92,99,-12474
92,100,-13071
93,1,17296
93,2,17287
93,3,17272
93,4,17251
93,5,17224
93,6,17191
93,7,17152
93,8,17107
93,9,17056
93,10,16999
93,11,16936
93,12,16867
93,13,16792
93,14,16711
93,15,16624
93,16,16531
93,17,16432
93,18,16327
93,19,16216
93,20,16099
93,21,15976
93,22,15847
93,23,15712
93,24,15571
93,25,15424
93,26,15271
93,27,15112
93,28,14947
93,29,14776
93,30,14599
93,31,14416
93,32,14227
93,33,14032
93,34,13831
93,35,13624
93,36,13411
93,37,13192
93,38,12967
93,39,12736
93,40,12499
93,41,12256
93,42,12007
93,43,11752
93,44,11491
93,45,11224
93,46,10951
93,47,10672
93,48,10387
93,49,10096
93,50,9799
93,51,9496
93,52,9187
93,53,8872
93,54,8551
93,55,8224
93,56,7891
93,57,7552
93,58,7207
93,59,6856
93,60,6499
93,61,6136
93,62,5767
93,63,5392
93,64,5011
93,65,4624
93,66,4231
93,67,3832
93,68,3427
93,69,3016
93,70,2599
93,71,2176
93,72,1747
93,73,1312
93,74,871
93,75,424
93,76,-29
93,77,-488
93,78,-953
93,79,-1424
93,80,-1901
93,81,-2384
93,82,-2873
93,83,-3368
93,84,-3869
93,85,-4376
93,86,-4889
93,87,-5408
93,88,-5933
93,89,-6464
93,90,-7001
93,91,-7544
93,92,-8093
93,93,-8648
93,94,-9209
93,95,-9776
93,96,-10349
93,97,-10928
93,98,-11513
93,99,-12104
93,100,-12701
94,1,17670
94,2,17661
94,3,17646
94,4,17625
94,5,17598
94,6,17565
94,7,17526
94,8,17481
94,9,17430
94,10,17373
94,11,17310
94,12,17241
94,13,17166
94,14,17085
94,15,16998
